Time,Temperature,Well,Data,Row,Column,Read,Plate,Clock Time,Reader,Experiment,Name,Type,[DNA] (nM),[PEG4K 40%] (%),[RNAse Inhib] (U/mL),[PMix] (mg/mL),[Ribosome] (uM),Rxn Volume (uL),[Magnesium acetate] (mM),[Creatine phosphate] (mM),[Potassium glutamate] (mM),[HEPES] (mM),[PPK] (uM),[PolyP] (mM),[ATP] (mM),[GTP] (mM),[CTP] (mM),[UTP] (mM),[TCEP] (mM),[Folinic acid] (mM),[Spermidine] (mM),[Amino acid mix] (mM),[tRNA] (ug/uL),IsNEB,Product,HasMgAR953,Date,Gain,Read Type,Read_new,data_normalized
0 days 04:00:23,37.0,J9,25951,J,9,GFP-M-Gext,1,2026-03-09 16:31:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0027308306350966624
0 days 04:05:23,37.1,J9,25855,J,9,GFP-M-Gext,1,2026-03-09 16:36:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0027207285295527805
0 days 04:10:23,37.1,J9,25745,J,9,GFP-M-Gext,1,2026-03-09 16:41:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.002709153200283749
0 days 04:15:23,37.0,J9,26077,J,9,GFP-M-Gext,1,2026-03-09 16:46:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.002744089648623007
0 days 04:20:23,37.0,J9,25865,J,9,GFP-M-Gext,1,2026-03-09 16:51:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0027217808322136014
0 days 04:25:23,37.0,J9,25727,J,9,GFP-M-Gext,1,2026-03-09 16:56:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.002707259055494271
0 days 04:30:23,37.1,J9,25776,J,9,GFP-M-Gext,1,2026-03-09 17:01:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0027124153385322943
0 days 04:35:23,37.0,J9,25942,J,9,GFP-M-Gext,1,2026-03-09 17:06:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0027298835627019235
0 days 04:40:23,37.0,J9,25911,J,9,GFP-M-Gext,1,2026-03-09 17:11:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.002726621424453378
0 days 04:45:23,37.0,J9,25919,J,9,GFP-M-Gext,1,2026-03-09 17:16:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.002727463266582035
0 days 04:50:23,37.1,J9,25708,J,9,GFP-M-Gext,1,2026-03-09 17:21:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0027052596804387112
0 days 04:55:23,37.1,J9,25622,J,9,GFP-M-Gext,1,2026-03-09 17:26:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0026962098775556503
0 days 05:00:23,37.1,J9,25650,J,9,GFP-M-Gext,1,2026-03-09 17:31:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.002699156325005949
0 days 05:05:23,37.0,J9,25751,J,9,GFP-M-Gext,1,2026-03-09 17:36:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0027097845818802417
0 days 05:10:23,37.0,J9,25676,J,9,GFP-M-Gext,1,2026-03-09 17:41:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.002701892311924084
0 days 05:15:23,37.0,J9,25996,J,9,GFP-M-Gext,1,2026-03-09 17:46:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.002735565997070357
0 days 05:20:23,37.0,J9,25820,J,9,GFP-M-Gext,1,2026-03-09 17:51:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.002717045470239907
0 days 05:25:23,37.1,J9,25963,J,9,GFP-M-Gext,1,2026-03-09 17:56:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0027320933982896475
0 days 05:30:23,37.1,J9,25559,J,9,GFP-M-Gext,1,2026-03-09 18:01:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.002689580370792478
0 days 05:35:23,37.1,J9,25718,J,9,GFP-M-Gext,1,2026-03-09 18:06:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.002706311983099532
0 days 05:40:23,37.0,J9,25872,J,9,GFP-M-Gext,1,2026-03-09 18:11:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0027225174440761763
0 days 05:45:23,37.0,J9,25572,J,9,GFP-M-Gext,1,2026-03-09 18:16:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0026909483642515455
0 days 05:50:23,37.0,J9,25994,J,9,GFP-M-Gext,1,2026-03-09 18:21:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.002735355536538193
0 days 05:55:23,37.0,J9,25818,J,9,GFP-M-Gext,1,2026-03-09 18:26:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0027168350097077428
0 days 06:00:23,37.1,J9,26050,J,9,GFP-M-Gext,1,2026-03-09 18:31:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0027412484314387905
0 days 00:00:23,28.9,J10,322,J,10,GFP-M-Gext,1,2026-03-09 12:31:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,3.388414567843726e-05
0 days 00:05:23,34.5,J10,324,J,10,GFP-M-Gext,1,2026-03-09 12:36:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,3.409460621060147e-05
0 days 00:10:23,37.0,J10,317,J,10,GFP-M-Gext,1,2026-03-09 12:41:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,3.335799434802674e-05
0 days 00:15:23,37.0,J10,392,J,10,GFP-M-Gext,1,2026-03-09 12:46:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,4.125026430418449e-05
0 days 00:20:23,37.0,J10,478,J,10,GFP-M-Gext,1,2026-03-09 12:51:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,5.0300067187245374e-05
0 days 00:25:23,37.0,J10,607,J,10,GFP-M-Gext,1,2026-03-09 12:56:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,6.38747715118367e-05
0 days 00:30:23,37.0,J10,690,J,10,GFP-M-Gext,1,2026-03-09 13:01:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,7.260888359665127e-05
0 days 00:35:23,37.0,J10,748,J,10,GFP-M-Gext,1,2026-03-09 13:06:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,7.871223902941326e-05
0 days 00:40:23,37.0,J10,815,J,10,GFP-M-Gext,1,2026-03-09 13:11:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,8.576266685691418e-05
0 days 00:45:23,37.1,J10,769,J,10,GFP-M-Gext,1,2026-03-09 13:16:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,8.092207461713743e-05
0 days 00:50:23,37.0,J10,829,J,10,GFP-M-Gext,1,2026-03-09 13:21:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,8.723589058206362e-05
0 days 00:55:23,37.0,J10,903,J,10,GFP-M-Gext,1,2026-03-09 13:26:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,9.502293027213927e-05
0 days 01:00:23,37.0,J10,892,J,10,GFP-M-Gext,1,2026-03-09 13:31:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,9.386539734523614e-05
0 days 01:05:23,37.0,J10,980,J,10,GFP-M-Gext,1,2026-03-09 13:36:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00010312566076046122
0 days 01:10:23,37.0,J10,1007,J,10,GFP-M-Gext,1,2026-03-09 13:41:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00010596687794467801
0 days 01:15:23,37.1,J10,964,J,10,GFP-M-Gext,1,2026-03-09 13:46:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00010144197650314757
0 days 01:20:23,37.0,J10,1012,J,10,GFP-M-Gext,1,2026-03-09 13:51:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00010649302927508852
0 days 01:25:23,37.0,J10,1038,J,10,GFP-M-Gext,1,2026-03-09 13:56:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00010922901619322322
0 days 01:30:23,37.0,J10,1032,J,10,GFP-M-Gext,1,2026-03-09 14:01:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0001085976345967306
0 days 01:35:23,37.0,J10,1015,J,10,GFP-M-Gext,1,2026-03-09 14:06:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00010680872007333483
0 days 01:40:23,37.0,J10,1067,J,10,GFP-M-Gext,1,2026-03-09 14:11:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0001122806939096042
0 days 01:45:23,37.0,J10,1042,J,10,GFP-M-Gext,1,2026-03-09 14:16:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00010964993725755162
0 days 01:50:23,37.0,J10,1086,J,10,GFP-M-Gext,1,2026-03-09 14:21:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00011428006896516417
0 days 01:55:23,37.1,J10,1096,J,10,GFP-M-Gext,1,2026-03-09 14:26:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0001153323716259852
0 days 02:00:23,37.0,J10,1124,J,10,GFP-M-Gext,1,2026-03-09 14:31:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0001182788190762841
0 days 02:05:23,37.0,J10,1082,J,10,GFP-M-Gext,1,2026-03-09 14:36:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00011385914790083575
0 days 02:10:23,37.1,J10,1117,J,10,GFP-M-Gext,1,2026-03-09 14:41:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00011754220721370937
0 days 02:15:23,37.1,J10,1099,J,10,GFP-M-Gext,1,2026-03-09 14:46:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00011564806242423152
0 days 02:20:23,37.0,J10,1202,J,10,GFP-M-Gext,1,2026-03-09 14:51:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00012648677983068815
0 days 02:25:23,37.0,J10,1105,J,10,GFP-M-Gext,1,2026-03-09 14:56:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00011627944402072414
0 days 02:30:23,37.0,J10,1171,J,10,GFP-M-Gext,1,2026-03-09 15:01:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00012322464158214295
0 days 02:35:23,37.0,J10,1175,J,10,GFP-M-Gext,1,2026-03-09 15:06:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00012364556264647135
0 days 02:40:23,37.0,J10,1225,J,10,GFP-M-Gext,1,2026-03-09 15:11:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00012890707595057652
0 days 02:45:23,37.0,J10,1216,J,10,GFP-M-Gext,1,2026-03-09 15:16:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0001279600035558376
0 days 02:50:23,37.0,J10,1261,J,10,GFP-M-Gext,1,2026-03-09 15:21:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00013269536552953224
0 days 02:55:23,37.0,J10,1255,J,10,GFP-M-Gext,1,2026-03-09 15:26:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00013206398393303962
0 days 03:00:23,36.9,J10,1232,J,10,GFP-M-Gext,1,2026-03-09 15:31:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00012964368781315125
0 days 03:05:23,37.0,J10,1317,J,10,GFP-M-Gext,1,2026-03-09 15:36:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00013858826043013003
0 days 03:10:23,37.0,J10,1283,J,10,GFP-M-Gext,1,2026-03-09 15:41:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00013501043138333853
0 days 03:15:23,37.0,J10,1304,J,10,GFP-M-Gext,1,2026-03-09 15:46:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00013722026697106268
0 days 03:20:23,37.0,J10,1333,J,10,GFP-M-Gext,1,2026-03-09 15:51:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0001402719446874437
0 days 03:25:23,37.0,J10,1346,J,10,GFP-M-Gext,1,2026-03-09 15:56:39,Cytation5,20260309-round1,1,Sample,2.996187423,0.0,2000.000003,1.799999952,1.799999951,10,2.469,67.0,200.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00014163993814651101
