experiment_id,Plate,Well,Read,Reader,Temperature,Experiment,Name,Type,Ribosome ID,SMS ID,tRNA ID,DNA ID,SMS Vol (uL),Water vol (uL),HasCP,Gain,Read Type,Read_new,[HEPES] (mM),[ATP] (mM),[GTP] (mM),[CTP] (mM),[UTP] (mM),[tRNA] (ug/uL),[TCEP] (mM),[Folinic acid] (mM),[Spermidine] (mM),[Amino acid mix] (mM),[DNA] (ng/uL),DNA MW (MDa),Product,[PEG4K 40%] (%),[RNAse Inhib stock] (U/mL),[RNAse Inhib] (U/mL),Date,PMix ID,[PMix stock] (mg/mL),[Ribosome stock] (uM),[tRNA stock] (ug/uL),[DNA stock] (ng/uL),PMix Vol (uL),[PMix] (mg/mL),Ribosome Vol (uL),[Ribosome] (uM),tRNA Vol (uL),DNA Vol (uL),RNase Inhib Vol (uL),Rxn Volume (uL),IsNEB,[Magnesium acetate] (mM),[Creatine phosphate] (mM),[PPK] (uM),[PolyP] (mM),[DNA] (nM),[Potassium glutamate] (mM),sigmoid_steady_state (ng/uL),sigmoid_rate (1/h),sigmoid_time_offset (h),drift_rate (ng/uL/h),drift_rate_time_offset (h),success,HEPES ID,Potassium glutamate ID,Magnesium acetate ID,ATP ID,GTP ID,CTP ID,UTP ID,Creatine phosphate ID,TCEP ID,Folinic acid ID,Spermidine ID,Amino acid mix ID
PPK_20250612_A21,5,A21,GFP-M-G100,Cytation3,,PPK_20250612,CP + PolyP + 8 mM Mg,Sample,,,,,,,1.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-12,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,8.0,20.0,0.0,30.0,2.996187486,100.0,0.0350748729289833,4.345678770533022,3.3438850784522374,-7.816199825952888e-06,4.236425171848792,False,,,,,,,,,,,,
PPK_20250612_A23,5,A23,GFP-M-G100,Cytation3,,PPK_20250612,CP + PolyP + 8 mM Mg,Sample,,,,,,,1.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-12,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,8.0,20.0,0.0,30.0,2.996187486,100.0,0.05249178698631811,5.111110981069358,5.260563112571025,-7.564567094673652e-06,4.255492484171669,False,,,,,,,,,,,,
PPK_20250612_C19,5,C19,GFP-M-G100,Cytation3,,PPK_20250612,PolyP + PPK + 8 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-12,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,8.0,0.0,2.0,30.0,2.996187486,100.0,0.08856292621742602,4.848485020753492,5.8438953186286735,-6.874962991404428e-06,4.253196496638458,False,,,,,,,,,,,,
PPK_20250612_C21,5,C21,GFP-M-G100,Cytation3,,PPK_20250612,PolyP + PPK + 8 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-12,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,8.0,0.0,2.0,30.0,2.996187486,100.0,0.06871470219281316,3.692307651444624,5.427227020735729,-7.3143787852458e-06,4.191860038423285,False,,,,,,,,,,,,
PPK_20250612_C23,5,C23,GFP-M-G100,Cytation3,,PPK_20250612,PolyP + PPK + 8 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-12,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,8.0,0.0,2.0,30.0,2.996187486,100.0,0.03469355563025651,4.444444198258367,2.8438812859308795,-6.705729012548017e-06,4.241070076644253,False,,,,,,,,,,,,
PPK_20250612_E19,5,E19,GFP-M-G100,Cytation3,,PPK_20250612,PolyP + PPK + 10 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-12,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,10.0,0.0,2.0,30.0,2.996187486,100.0,0.041590022621994516,3.839999781806756,3.760554480188701,-8.082226883709455e-06,4.203838554461803,False,,,,,,,,,,,,
PPK_20250612_E21,5,E21,GFP-M-G100,Cytation3,,PPK_20250612,PolyP + PPK + 10 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-12,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,10.0,0.0,2.0,30.0,2.996187486,100.0,0.029110812553158137,3.9999999674828595,0.8438865717641792,-2.3738485555402195e-06,4.215290273074837,False,,,,,,,,,,,,
PPK_20250612_E23,5,E23,GFP-M-G100,Cytation3,,PPK_20250612,PolyP + PPK + 10 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-12,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,10.0,0.0,2.0,30.0,2.996187486,100.0,0.030052383904971613,5.142857156171633,1.3438917510124544,-3.7023055668285475e-06,4.255858102384804,False,,,,,,,,,,,,
PPK_20250612_G19,5,G19,GFP-M-G100,Cytation3,,PPK_20250612,PolyP + PPK + 12 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-12,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,12.0,0.0,2.0,30.0,2.996187486,100.0,0.07709905452174572,2.9090905665064004,4.8438917141943705,-8.80622078828491e-06,4.10760490450867,False,,,,,,,,,,,,
PPK_20250612_G21,5,G21,GFP-M-G100,Cytation3,,PPK_20250612,PolyP + PPK + 12 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-12,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,12.0,0.0,2.0,30.0,2.996187486,100.0,0.04741400831677604,2.0812999688179294,2.0105498576585075,-3.885230061250475e-06,4.005683585730427,False,,,,,,,,,,,,
PPK_20250612_G23,5,G23,GFP-M-G100,Cytation3,,PPK_20250612,PolyP + PPK + 12 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-12,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,12.0,0.0,2.0,30.0,2.996187486,100.0,0.091502471435533,2.5507234007381374,3.010549530305119,-5.3775987165355476e-06,4.062826125579719,False,,,,,,,,,,,,
PPK_20250612_I19,5,I19,GFP-M-G100,Cytation3,,PPK_20250612,PolyP + PPK + 14 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-12,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,14.0,0.0,2.0,30.0,2.996187486,100.0,5.485869500826475,1.634795504479299,2.260233851121685,8.420441232751945e-05,3.9619099016189674,True,,,,,,,,,,,,
PPK_20250612_I21,5,I21,GFP-M-G100,Cytation3,,PPK_20250612,PolyP + PPK + 14 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-12,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,14.0,0.0,2.0,30.0,2.996187486,100.0,5.953410600955981,1.6727565778248754,2.2601982241814977,7.681581023961873e-05,3.9649726695493115,True,,,,,,,,,,,,
PPK_20250612_I23,5,I23,GFP-M-G100,Cytation3,,PPK_20250612,PolyP + PPK + 14 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-12,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,14.0,0.0,2.0,30.0,2.996187486,100.0,9.444713167930825,1.7253971482304749,2.0099147279042313,6.6539479398041e-05,3.969457190444903,True,,,,,,,,,,,,
PPK_20250613_I1,6,I1,GFP-F-G35,Cytation3,,PPK_20250613,14 mM Mg,Sample,,,,,,,0.0,35,F,GFP-F-G35,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,14.0,0.0,2.0,30.0,2.996187486,100.0,8.996893300159098,1.377843136508475,2.499634420564457,0.00011750162924513268,3.941732071058,True,,,,,,,,,,,,
PPK_20250613_I4,6,I4,GFP-F-G35,Cytation3,,PPK_20250613,14 mM Mg,Sample,,,,,,,0.0,35,F,GFP-F-G35,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,14.0,0.0,2.0,30.0,2.996187486,100.0,7.578714521871919,1.3368320742621527,2.5830481780730694,0.00011578124542434993,3.9398004329107628,True,,,,,,,,,,,,
PPK_20250613_I7,6,I7,GFP-F-G35,Cytation3,,PPK_20250613,14 mM Mg,Sample,,,,,,,0.0,35,F,GFP-F-G35,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,14.0,0.0,2.0,30.0,2.996187486,100.0,11.13666446270075,1.579383476503225,2.416112577592892,6.751547666945218e-05,3.954189980549182,True,,,,,,,,,,,,
PPK_20250613_K1,6,K1,GFP-F-G35,Cytation3,,PPK_20250613,16 mM Mg,Sample,,,,,,,0.0,35,F,GFP-F-G35,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,16.0,0.0,2.0,30.0,2.996187486,100.0,55.63887551743137,4.609333867693187,0.9346097896078297,0.0008848635144214242,4.243902218668733,True,,,,,,,,,,,,
PPK_20250613_K4,6,K4,GFP-F-G35,Cytation3,,PPK_20250613,16 mM Mg,Sample,,,,,,,0.0,35,F,GFP-F-G35,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,16.0,0.0,2.0,30.0,2.996187486,100.0,55.045914312141534,4.614709109252149,0.9233506836839801,0.0008710043053912313,4.244009679017611,True,,,,,,,,,,,,
PPK_20250613_K7,6,K7,GFP-F-G35,Cytation3,,PPK_20250613,16 mM Mg,Sample,,,,,,,0.0,35,F,GFP-F-G35,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,16.0,0.0,2.0,30.0,2.996187486,100.0,55.0234321731788,4.6328274881616105,0.9132368056345684,0.0008693125500361462,4.244672948724076,True,,,,,,,,,,,,
PPK_20250613_M1,6,M1,GFP-F-G35,Cytation3,,PPK_20250613,18 mM Mg,Sample,,,,,,,0.0,35,F,GFP-F-G35,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,18.0,0.0,2.0,30.0,2.996187486,100.0,58.55012787891717,4.676939320897559,0.9302117350948577,0.0009885448513387196,4.2458574056455936,True,,,,,,,,,,,,
PPK_20250613_M4,6,M4,GFP-F-G35,Cytation3,,PPK_20250613,18 mM Mg,Sample,,,,,,,0.0,35,F,GFP-F-G35,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,18.0,0.0,2.0,30.0,2.996187486,100.0,55.51617208630201,4.792187824907076,0.9077592778778502,0.0008707134576156255,4.250177710779613,True,,,,,,,,,,,,
PPK_20250613_M7,6,M7,GFP-F-G35,Cytation3,,PPK_20250613,18 mM Mg,Sample,,,,,,,0.0,35,F,GFP-F-G35,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,18.0,0.0,2.0,30.0,2.996187486,100.0,52.844788757459675,4.8468815646156855,0.894594127337104,0.0007759478970516144,4.251706281159364,True,,,,,,,,,,,,
PPK_20250613_O1,6,O1,GFP-F-G35,Cytation3,,PPK_20250613,20 mM Mg,Sample,,,,,,,0.0,35,F,GFP-F-G35,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,20.0,0.0,2.0,30.0,2.996187486,100.0,50.715544956775474,4.795962885778268,0.9641373237797061,0.0007257804290692754,4.251038991306107,True,,,,,,,,,,,,
PPK_20250613_O4,6,O4,GFP-F-G35,Cytation3,,PPK_20250613,20 mM Mg,Sample,,,,,,,0.0,35,F,GFP-F-G35,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,20.0,0.0,2.0,30.0,2.996187486,100.0,51.09888934716048,4.721500833515303,0.9499282858348345,0.0008232707368818246,4.245938939682316,True,,,,,,,,,,,,
PPK_20250613_O7,6,O7,GFP-F-G35,Cytation3,,PPK_20250613,20 mM Mg,Sample,,,,,,,0.0,35,F,GFP-F-G35,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,20.0,0.0,2.0,30.0,2.996187486,100.0,46.568846928862435,4.855640288684482,0.9409095547376514,0.0006757204050109833,4.250970779476882,True,,,,,,,,,,,,
PPK_20250613_I1,6,I1,GFP-M-G100,Cytation3,,PPK_20250613,14 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,14.0,0.0,2.0,30.0,2.996187486,100.0,3.6329615497648398,1.4917390734771294,2.5895670861514906,1.9475833052269452e-05,3.94832006474688,True,,,,,,,,,,,,
PPK_20250613_I4,6,I4,GFP-M-G100,Cytation3,,PPK_20250613,14 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,14.0,0.0,2.0,30.0,2.996187486,100.0,3.0628829498122623,1.380798723079914,2.5896017737462724,4.3873508358973825e-05,3.942029347931463,True,,,,,,,,,,,,
PPK_20250613_I7,6,I7,GFP-M-G100,Cytation3,,PPK_20250613,14 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,14.0,0.0,2.0,30.0,2.996187486,100.0,4.403573592378758,1.5551346821855032,2.422839218649245,3.62135467313697e-05,3.9525444386976982,True,,,,,,,,,,,,
PPK_20250613_K1,6,K1,GFP-M-G100,Cytation3,,PPK_20250613,16 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,16.0,0.0,2.0,30.0,2.996187486,100.0,29.296996230203632,4.179504247984039,1.0048143241739853,0.0004736065101467266,4.2246120863238685,True,,,,,,,,,,,,
PPK_20250613_K4,6,K4,GFP-M-G100,Cytation3,,PPK_20250613,16 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,16.0,0.0,2.0,30.0,2.996187486,100.0,29.215715526825715,4.142280140272351,1.0048082785306627,0.000454341230105285,4.222340241028729,True,,,,,,,,,,,,
PPK_20250613_K7,6,K7,GFP-M-G100,Cytation3,,PPK_20250613,16 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,16.0,0.0,2.0,30.0,2.996187486,100.0,28.786956417726493,4.189524266389852,1.004808611332091,0.00038535418936049535,4.225224119219764,True,,,,,,,,,,,,
PPK_20250613_M1,6,M1,GFP-M-G100,Cytation3,,PPK_20250613,18 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,18.0,0.0,2.0,30.0,2.996187486,100.0,28.362910152252393,4.227528912095938,1.0048148898815121,0.00046324243599994605,4.227432103336788,True,,,,,,,,,,,,
PPK_20250613_M4,6,M4,GFP-M-G100,Cytation3,,PPK_20250613,18 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,18.0,0.0,2.0,30.0,2.996187486,100.0,29.11275935467753,4.348312077227865,1.0048326375264403,0.0003570063614957164,4.233877958453164,True,,,,,,,,,,,,
PPK_20250613_M7,6,M7,GFP-M-G100,Cytation3,,PPK_20250613,18 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,18.0,0.0,2.0,30.0,2.996187486,100.0,28.030783527185523,4.398714342113516,0.9388563617455831,0.0004840398232046023,4.236141920796077,True,,,,,,,,,,,,
PPK_20250613_O1,6,O1,GFP-M-G100,Cytation3,,PPK_20250613,20 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,20.0,0.0,2.0,30.0,2.996187486,100.0,26.32658434536611,4.452370581726621,1.0880129253171706,0.00018847233743812046,4.238813460026276,True,,,,,,,,,,,,
PPK_20250613_O4,6,O4,GFP-M-G100,Cytation3,,PPK_20250613,20 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,20.0,0.0,2.0,30.0,2.996187486,100.0,24.57877583740924,4.5076896410627745,1.0880096236644559,0.0001459338705698898,4.241113031178527,True,,,,,,,,,,,,
PPK_20250613_O7,6,O7,GFP-M-G100,Cytation3,,PPK_20250613,20 mM Mg,Sample,,,,,,,0.0,100,M,GFP-M-G100,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2025-06-13,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,20.0,0.0,2.0,30.0,2.996187486,100.0,23.103404751434287,4.5447036617956345,0.9737217894328247,0.00038969056431254785,4.243140266665646,True,,,,,,,,,,,,
PPK_20250616_A1,7,A1,GFP-M-Gext,Cytation5,37.0,PPK_20250616,PURE w/CP 8mM Mg 2+,Sample,,,,,,,1.0,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-16,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,8.0,20.0,0.0,0.0,2.996187486,100.0,55.471318320866516,2.788040154227921,1.4313825762189107,0.00037137648240389795,3.940843568113818,True,,,,,,,,,,,,
PPK_20250616_A1,7,A1,GFP-M-Gext,Cytation5,37.1,PPK_20250616,PURE w/CP 8mM Mg 2+,Sample,,,,,,,1.0,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-16,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,8.0,20.0,0.0,0.0,2.996187486,100.0,55.471318320866516,2.788040154227921,1.4313825762189107,0.00037137648240389795,3.940843568113818,True,,,,,,,,,,,,
PPK_20250616_A1,7,A1,GFP-M-Gext,Cytation5,36.9,PPK_20250616,PURE w/CP 8mM Mg 2+,Sample,,,,,,,1.0,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-16,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,8.0,20.0,0.0,0.0,2.996187486,100.0,55.471318320866516,2.788040154227921,1.4313825762189107,0.00037137648240389795,3.940843568113818,True,,,,,,,,,,,,
PPK_20250616_A4,7,A4,GFP-M-Gext,Cytation5,37.0,PPK_20250616,PURE w/CP 8mM Mg 2+,Sample,,,,,,,1.0,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-16,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,8.0,20.0,0.0,0.0,2.996187486,100.0,58.437847531172956,2.7816493860547022,1.4313835134988924,0.000392899845645342,3.9414329924813822,True,,,,,,,,,,,,
PPK_20250616_A4,7,A4,GFP-M-Gext,Cytation5,37.1,PPK_20250616,PURE w/CP 8mM Mg 2+,Sample,,,,,,,1.0,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-16,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,8.0,20.0,0.0,0.0,2.996187486,100.0,58.437847531172956,2.7816493860547022,1.4313835134988924,0.000392899845645342,3.9414329924813822,True,,,,,,,,,,,,
PPK_20250616_A4,7,A4,GFP-M-Gext,Cytation5,36.9,PPK_20250616,PURE w/CP 8mM Mg 2+,Sample,,,,,,,1.0,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-16,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,8.0,20.0,0.0,0.0,2.996187486,100.0,58.437847531172956,2.7816493860547022,1.4313835134988924,0.000392899845645342,3.9414329924813822,True,,,,,,,,,,,,
PPK_20250616_A7,7,A7,GFP-M-Gext,Cytation5,37.0,PPK_20250616,PURE w/CP 8mM Mg 2+,Sample,,,,,,,1.0,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-16,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,8.0,20.0,0.0,0.0,2.996187486,100.0,53.07548991297326,2.7675980046002087,1.3480932185242447,0.0005553093962926227,3.942728267748026,True,,,,,,,,,,,,
PPK_20250616_A7,7,A7,GFP-M-Gext,Cytation5,37.1,PPK_20250616,PURE w/CP 8mM Mg 2+,Sample,,,,,,,1.0,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-16,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,8.0,20.0,0.0,0.0,2.996187486,100.0,53.07548991297326,2.7675980046002087,1.3480932185242447,0.0005553093962926227,3.942728267748026,True,,,,,,,,,,,,
PPK_20250616_A7,7,A7,GFP-M-Gext,Cytation5,36.9,PPK_20250616,PURE w/CP 8mM Mg 2+,Sample,,,,,,,1.0,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.725714286,1.911,plamGFP,2,0,0,2026-06-16,NEB Sol B,15.0,10.0,35.0,120.0,1.2,1.8,1.8,1.8,1.0,0.477142857,0.0,10.0,1.0,8.0,20.0,0.0,0.0,2.996187486,100.0,53.07548991297326,2.7675980046002087,1.3480932185242447,0.0005553093962926227,3.942728267748026,True,,,,,,,,,,,,
