ID,Well,Date,Experiment,Name,Type,PMix ID,[PMix] (mg/mL),Ribosome ID,[Ribosome] (uM),SMS ID,tRNA ID,[tRNA] (ug/uL),DNA ID,[DNA] (ng/uL),PMix Vol (uL),Rxn Volume (uL),[DNA] (nM),[Magnesium acetate] (mM),[Creatine phosphate] (mM),[Potassium glutamate] (mM),[ATP] (mM),[GTP] (mM),[Amino acid mix] (mM),[HEPES] (mM),[PPK] (uM),[PolyP] (mM),[CTP] (mM),[UTP] (mM),[TCEP] (mM),[Folinic acid] (mM),[Spermidine] (mM),[RNase Inhib] (U/mL),Reader Type,Reader Serial Number,Gain,Read Type,HEPES ID,Potassium glutamate ID,Magnesium acetate ID,ATP ID,GTP ID,CTP ID,UTP ID,Creatine phosphate ID,TCEP ID,Folinic acid ID,Spermidine ID,Amino acid mix ID,PolyP ID,PPK ID,[PEG4K 40%] (%),Product,RNase Inhib ID,Condition,success,sigmoid_steady_state,sigmoid_rate (1/h),sigmoid_time_offset (h),drift_rate (1/h),drift_rate_time_offset (h)
20260309-DiscoveryPlate-R1-I14,I14,2026-03-09 00:00:00,20260309-DiscoveryPlate-R1,DiscoveryPlate-R1-I14,Sample,AR-975,1.950000051,AR-905,1.799999951,20260309-DiscoveryPlate-R1-SMS,AR-902,3.5,AR-854,0.0,0.0,10.0,2.996187423,4.969,0.0,140.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.000003,Cytation5,1705168.0,ext,M,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.0144382390196542,3.9839572053676022,0.6719619116040453,9.420680912539472e-05,4.211054048481466
20260309-DiscoveryPlate-R1-I15,I15,2026-03-09 00:00:00,20260309-DiscoveryPlate-R1,DiscoveryPlate-R1-I15,Sample,AR-975,1.950000051,AR-905,1.799999951,20260309-DiscoveryPlate-R1-SMS,AR-902,3.5,AR-854,0.0,0.0,10.0,2.996187423,2.469,67.0,200.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.000003,Cytation5,1705168.0,ext,M,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,False,0.0073169216221119,,,,
20260309-DiscoveryPlate-R1-I16,I16,2026-03-09 00:00:00,20260309-DiscoveryPlate-R1,DiscoveryPlate-R1-I16,Sample,AR-975,1.839244265,AR-905,1.799999951,20260309-DiscoveryPlate-R1-SMS,AR-902,3.5,AR-854,0.0,0.0,10.0,1.00000002,4.969,0.0,62.5,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.000003,Cytation5,1705168.0,ext,M,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.0109603381758127,3.380024474116063,1.0878918452713235,-0.0001801230537083,4.158280738046578
20260309-DiscoveryPlate-R1-I8,I8,2026-03-09 00:00:00,20260309-DiscoveryPlate-R1,DiscoveryPlate-R1-I8,Sample,AR-975,1.833326026,AR-905,1.799999951,20260309-DiscoveryPlate-R1-SMS,AR-902,3.5,AR-854,0.0,0.0,10.0,2.996187423,4.969,0.0,140.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.000003,Cytation5,1705168.0,ext,M,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.0069001335984213,4.250472533346978,0.6732883293047255,0.0001003075809322,4.22830713501902
20260309-DiscoveryPlate-R1-I9,I9,2026-03-09 00:00:00,20260309-DiscoveryPlate-R1,DiscoveryPlate-R1-I9,Sample,AR-975,1.529999978,AR-905,1.799999951,20260309-DiscoveryPlate-R1-SMS,AR-902,3.5,AR-854,0.0,0.0,10.0,19.99999901,4.969,0.0,140.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.000003,Cytation5,1705168.0,ext,M,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,False,0.0035575982401754,,,,
20260309-DiscoveryPlate-R1-J10,J10,2026-03-09 00:00:00,20260309-DiscoveryPlate-R1,DiscoveryPlate-R1-J10,Sample,AR-975,1.799999952,AR-905,1.799999951,20260309-DiscoveryPlate-R1-SMS,AR-902,3.5,AR-854,0.0,0.0,10.0,2.996187423,2.469,67.0,200.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.000003,Cytation5,1705168.0,ext,M,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,False,0.0020988078139588,,,,
20260309-DiscoveryPlate-R1-J11,J11,2026-03-09 00:00:00,20260309-DiscoveryPlate-R1,DiscoveryPlate-R1-J11,Sample,AR-975,1.555191326,AR-905,1.799999951,20260309-DiscoveryPlate-R1-SMS,AR-902,3.5,AR-854,0.0,0.0,10.0,1.00000002,24.969,100.0,60.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.000003,Cytation5,1705168.0,ext,M,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.0316543820048814,3.3344565158302446,1.171036848384092,0.0001439613233123,4.153552289455467
20260309-DiscoveryPlate-R1-J12,J12,2026-03-09 00:00:00,20260309-DiscoveryPlate-R1,DiscoveryPlate-R1-J12,Sample,AR-975,2.030823266,AR-905,1.799999951,20260309-DiscoveryPlate-R1-SMS,AR-902,3.5,AR-854,0.0,0.0,10.0,1.00000002,17.469,100.0,175.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.000003,Cytation5,1705168.0,ext,M,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.1452944353261793,3.466599268180476,0.9997828127407216,0.0003318877742087,4.133924133591656
20260309-DiscoveryPlate-R1-J13,J13,2026-03-09 00:00:00,20260309-DiscoveryPlate-R1,DiscoveryPlate-R1-J13,Sample,AR-975,1.828292141,AR-905,1.799999951,20260309-DiscoveryPlate-R1-SMS,AR-902,3.5,AR-854,0.0,0.0,10.0,5.000000045,12.469,0.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.000003,Cytation5,1705168.0,ext,M,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.0817312261523005,4.393075589831127,0.7792445308802841,0.0002850840389669,4.2363928010985346
20260309-DiscoveryPlate-R1-J14,J14,2026-03-09 00:00:00,20260309-DiscoveryPlate-R1,DiscoveryPlate-R1-J14,Sample,AR-975,1.529999978,AR-905,1.799999951,20260309-DiscoveryPlate-R1-SMS,AR-902,3.5,AR-854,0.0,0.0,10.0,19.99999901,2.469,67.0,200.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.000003,Cytation5,1705168.0,ext,M,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,False,0.0041591592220502,,,,
20260309-DiscoveryPlate-R1-J15,J15,2026-03-09 00:00:00,20260309-DiscoveryPlate-R1,DiscoveryPlate-R1-J15,Sample,AR-975,1.529999978,AR-905,1.799999951,20260309-DiscoveryPlate-R1-SMS,AR-902,3.5,AR-854,0.0,0.0,10.0,19.99999901,19.969,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.000003,Cytation5,1705168.0,ext,M,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.4182908774362771,2.1478791612366375,1.5490127589935865,0.0026982263404274,6.006388888888889
20260309-DiscoveryPlate-R1-J16,J16,2026-03-09 00:00:00,20260309-DiscoveryPlate-R1,DiscoveryPlate-R1-J16,Sample,AR-975,1.799999952,AR-905,1.799999951,20260309-DiscoveryPlate-R1-SMS,AR-902,3.5,AR-854,0.0,0.0,10.0,2.996187423,24.969,100.0,60.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.000003,Cytation5,1705168.0,ext,M,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.0092257099459179,3.121287349579945,0.838307661565825,0.0002408958480347,4.129007671882809
20260309-DiscoveryPlate-R1-J8,J8,2026-03-09 00:00:00,20260309-DiscoveryPlate-R1,DiscoveryPlate-R1-J8,Sample,AR-975,1.839244265,AR-905,1.799999951,20260309-DiscoveryPlate-R1-SMS,AR-902,3.5,AR-854,0.0,0.0,10.0,1.00000002,19.969,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.000003,Cytation5,1705168.0,ext,M,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.0207819370011769,4.19821371893975,0.8383904182181375,8.315753947740848e-05,4.225509866714431
20260309-DiscoveryPlate-R1-J9,J9,2026-03-09 00:00:00,20260309-DiscoveryPlate-R1,DiscoveryPlate-R1-J9,Sample,AR-975,1.833326026,AR-905,1.799999951,20260309-DiscoveryPlate-R1-SMS,AR-902,3.5,AR-854,0.0,0.0,10.0,2.996187423,24.969,71.0,122.5,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.000003,Cytation5,1705168.0,ext,M,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.0369231156055092,4.109397528267911,0.838467617603747,0.0002841776320942,4.219940769247329
PMix AR-1060 Activity Assay -B2,B2,2026-03-17 00:00:00,PMix AR-1060 Activity Assay ,PMix AR-1060,Sample,PMix AR-1060,1.8,AR-965,1.8,AR-976,AR-957,3.5,AR-1028,5.55,1.2,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Synergy 2,206621,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,deGFP,Unknown,MFG,True,1.0354374034848188,4.45816472531283,0.5818821817236273,0.0118652041748697,5.755483450119972
PMix AR-1060 Activity Assay -B4,B4,2026-03-17 00:00:00,PMix AR-1060 Activity Assay ,PMix AR-975 Rxn Control,Sample,PMix AR-1060,1.8,AR-965,1.8,AR-976,AR-957,3.5,AR-1028,5.55,1.2,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Synergy 2,206621,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,deGFP,Unknown,MFG,True,1.0374804134591515,3.5673645709426594,0.6087650622451647,0.0174778864319104,6.009444444444444
PMix AR-1060 Activity Assay -B6,B6,2026-03-17 00:00:00,PMix AR-1060 Activity Assay ,Positive Control,Positive Control,NEB Sol B,1.8,NEB Sol B,1.8,NEB Sol A,NEB Sol B,3.5,AR-1028,5.55,3.0,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Synergy 2,206621,35,F,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,0.0,deGFP,Unknown,MFG,True,1.126028920880618,2.346916839979616,0.9012252708766942,0.0218664896809628,6.009444444444444
PMix AR-1060 Activity Assay -D2,D2,2026-03-17 00:00:00,PMix AR-1060 Activity Assay ,PMix AR-1060,Sample,PMix AR-1060,1.8,AR-965,1.8,AR-976,AR-957,3.5,AR-1028,5.55,1.2,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Synergy 2,206621,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,deGFP,Unknown,MFG,True,1.049774968249872,5.102809328435044,0.5300046759707742,0.012391667206839,5.657395964877262
PMix AR-1060 Activity Assay -D4,D4,2026-03-17 00:00:00,PMix AR-1060 Activity Assay ,PMix AR-975 Rxn Control,Sample,PMix AR-1060,1.8,AR-965,1.8,AR-976,AR-957,3.5,AR-1028,5.55,1.2,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Synergy 2,206621,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,deGFP,Unknown,MFG,True,1.0178984939544378,3.448886951063692,0.6192295517042266,0.017935791720082,6.009444444444444
PMix AR-1060 Activity Assay -D6,D6,2026-03-17 00:00:00,PMix AR-1060 Activity Assay ,Positive Control,Positive Control,NEB Sol B,1.8,NEB Sol B,1.8,NEB Sol A,NEB Sol B,3.5,AR-1028,5.55,3.0,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Synergy 2,206621,35,F,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,0.0,deGFP,Unknown,MFG,True,1.0862344948814562,2.436081811870874,0.9213329030844252,0.021405669574373,5.13125715750882
PMix AR-1060 Activity Assay -F2,F2,2026-03-17 00:00:00,PMix AR-1060 Activity Assay ,PMix AR-1060,Sample,PMix AR-1060,1.8,AR-965,1.8,AR-976,AR-957,3.5,AR-1028,5.55,1.2,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Synergy 2,206621,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,deGFP,Unknown,MFG,True,1.0418970849130238,4.194490927840087,0.5782069524611774,0.0147182819241513,6.009444444444444
PMix AR-1060 Activity Assay -F4,F4,2026-03-17 00:00:00,PMix AR-1060 Activity Assay ,PMix AR-975 Rxn Control,Sample,PMix AR-1060,1.8,AR-965,1.8,AR-976,AR-957,3.5,AR-1028,5.55,1.2,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Synergy 2,206621,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,deGFP,Unknown,MFG,True,1.024227089387734,3.3306469331464665,0.6317765806747766,0.018122985157573,6.009444444444444
PMix AR-1060 Activity Assay -F6,F6,2026-03-17 00:00:00,PMix AR-1060 Activity Assay ,Positive Control,Positive Control,NEB Sol B,1.8,NEB Sol B,1.8,NEB Sol A,NEB Sol B,3.5,AR-1028,5.55,3.0,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Synergy 2,206621,35,F,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,0.0,deGFP,Unknown,MFG,True,1.079770753885917,2.273691572221521,0.91318846467338,0.0218548809151448,6.009444444444444
20260319-DiscoveryPlate-R2-F10,F10,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES30,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,2.905,AR-1028,0.0,0.0,10.0,5.0,21.0,34.0,97.5,2.9,1.9,0.3115,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.1941928324340429,2.2405274457639335,1.047448270573497,0.0062789106892143,4.025053828279142
20260319-DiscoveryPlate-R2-F11,F11,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES27,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,3.99,AR-1028,0.0,0.0,10.0,5.0,10.0,60.0,40.0,2.6,2.6,0.322,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.0539139610677482,3.846829449439907,0.6620448150334782,0.001850932745114,4.201063679468418
20260319-DiscoveryPlate-R2-F12,F12,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES12,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,3.5,AR-1028,0.0,0.0,10.0,5.0,25.0,60.0,97.5,2.3,2.1,0.3605,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.3084311306291505,1.9629714985199544,1.1241526585855963,0.0107254719885873,4.002327988414413
20260319-DiscoveryPlate-R2-F13,F13,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES34,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,3.255,AR-1028,0.0,0.0,10.0,5.0,8.0,0.0,107.5,2.6,2.5,0.399,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.103301550120425,3.2239810994498295,1.000203232429125,0.001064138131471,4.137513351886336
20260319-DiscoveryPlate-R2-F14,F14,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES18,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,3.955,AR-1028,0.0,0.0,10.0,5.0,4.0,24.0,82.5,1.9,2.3,0.3045,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.0688388938020644,4.657767350508698,0.6139008678527387,0.0006109090936196,4.246632716925534
20260319-DiscoveryPlate-R2-F15,F15,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES29,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,2.135,AR-1028,0.0,0.0,10.0,5.0,4.0,0.0,57.5,2.6,1.8,0.399,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.0532852892976885,2.6749600263657425,1.0343189689079135,0.0006721490491272,4.074689286076164
20260319-DiscoveryPlate-R2-F9,F9,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES11,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,3.535,AR-1028,0.0,0.0,10.0,5.0,8.0,22.0,97.5,1.7,2.9,0.3885,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.4120007150466168,1.9748037789067143,0.9227821440400864,0.0120189968637364,6.006111111111111
20260319-DiscoveryPlate-R2-G10,G10,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES15,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,2.87,AR-1028,0.0,0.0,10.0,5.0,22.0,0.0,180.0,2.5,2.6,0.1925,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.0059157869068332,2.847161879148972,0.7550705202434312,0.0001840420150409,4.095970629173378
20260319-DiscoveryPlate-R2-G11,G11,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES35,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,3.22,AR-1028,0.0,0.0,10.0,5.0,12.0,60.0,40.0,2.0,3.1,0.399,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.1884245097032687,2.295629164062414,0.9544432497200748,0.0064754324505853,4.014233547058341
20260319-DiscoveryPlate-R2-G12,G12,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES8,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,3.99,AR-1028,0.0,0.0,10.0,5.0,6.0,60.0,55.0,2.6,3.0,0.259,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.0110869099932855,4.113704907998259,0.4914342796087717,0.0003617266976898,4.221818142077989
20260319-DiscoveryPlate-R2-G13,G13,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES28,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,2.135,AR-1028,0.0,0.0,10.0,5.0,6.0,30.0,65.0,1.9,1.9,0.399,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.1377800885928394,1.885832430469963,0.9003643868351352,0.0055215834401232,3.933669708339298
20260319-DiscoveryPlate-R2-G14,G14,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES32,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,1.925,AR-1028,0.0,0.0,10.0,5.0,9.0,0.0,160.0,2.4,2.2,0.3115,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.1507632609020581,3.746886120434491,0.8046242206874895,0.0017262149764957,4.1927596807513146
20260319-DiscoveryPlate-R2-G15,G15,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES31,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,3.885,AR-1028,0.0,0.0,10.0,5.0,5.0,31.0,40.0,2.7,3.3,0.287,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.0264244493522149,5.669353972634585,0.5264724092454917,0.0002323028804915,4.250253888556915
20260319-DiscoveryPlate-R2-G9,G9,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES2,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,2.345,AR-1028,0.0,0.0,10.0,5.0,1.0,60.0,40.0,3.0,1.4,0.2905,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,False,0.0070869464434547,,,,
