,Time,Well,Data,Row,Column,Read,Plate,Clock Time,Sample #,Name
10878,0 days 00:17:21,J9,226,J,9,GFP-Gext,Plate 1,2025-10-27 17:27:30,14,T7hyb10
10879,0 days 00:22:21,J9,408,J,9,GFP-Gext,Plate 1,2025-10-27 17:32:30,14,T7hyb10
10880,0 days 00:27:21,J9,1808,J,9,GFP-Gext,Plate 1,2025-10-27 17:37:30,14,T7hyb10
10881,0 days 00:32:21,J9,7409,J,9,GFP-Gext,Plate 1,2025-10-27 17:42:30,14,T7hyb10
10882,0 days 00:37:21,J9,20953,J,9,GFP-Gext,Plate 1,2025-10-27 17:47:30,14,T7hyb10
10883,0 days 00:42:21,J9,46680,J,9,GFP-Gext,Plate 1,2025-10-27 17:52:30,14,T7hyb10
10884,0 days 00:47:21,J9,82084,J,9,GFP-Gext,Plate 1,2025-10-27 17:57:30,14,T7hyb10
10885,0 days 00:52:21,J9,127331,J,9,GFP-Gext,Plate 1,2025-10-27 18:02:30,14,T7hyb10
10886,0 days 00:57:21,J9,180335,J,9,GFP-Gext,Plate 1,2025-10-27 18:07:30,14,T7hyb10
10887,0 days 01:02:21,J9,234880,J,9,GFP-Gext,Plate 1,2025-10-27 18:12:30,14,T7hyb10
10888,0 days 01:07:21,J9,291165,J,9,GFP-Gext,Plate 1,2025-10-27 18:17:30,14,T7hyb10
10889,0 days 01:12:21,J9,375279,J,9,GFP-Gext,Plate 1,2025-10-27 18:22:30,14,T7hyb10
10890,0 days 01:17:21,J9,437614,J,9,GFP-Gext,Plate 1,2025-10-27 18:27:30,14,T7hyb10
10891,0 days 01:22:21,J9,495313,J,9,GFP-Gext,Plate 1,2025-10-27 18:32:30,14,T7hyb10
10892,0 days 01:27:21,J9,550323,J,9,GFP-Gext,Plate 1,2025-10-27 18:37:30,14,T7hyb10
10893,0 days 01:32:21,J9,602119,J,9,GFP-Gext,Plate 1,2025-10-27 18:42:30,14,T7hyb10
10894,0 days 01:37:21,J9,653145,J,9,GFP-Gext,Plate 1,2025-10-27 18:47:30,14,T7hyb10
10895,0 days 01:42:21,J9,702569,J,9,GFP-Gext,Plate 1,2025-10-27 18:52:30,14,T7hyb10
10896,0 days 01:47:21,J9,748463,J,9,GFP-Gext,Plate 1,2025-10-27 18:57:30,14,T7hyb10
10897,0 days 01:52:21,J9,795077,J,9,GFP-Gext,Plate 1,2025-10-27 19:02:30,14,T7hyb10
10898,0 days 01:57:21,J9,830124,J,9,GFP-Gext,Plate 1,2025-10-27 19:07:30,14,T7hyb10
10899,0 days 02:02:21,J9,871073,J,9,GFP-Gext,Plate 1,2025-10-27 19:12:30,14,T7hyb10
10900,0 days 02:07:21,J9,900776,J,9,GFP-Gext,Plate 1,2025-10-27 19:17:30,14,T7hyb10
10901,0 days 02:12:21,J9,935052,J,9,GFP-Gext,Plate 1,2025-10-27 19:22:30,14,T7hyb10
10902,0 days 02:17:21,J9,961676,J,9,GFP-Gext,Plate 1,2025-10-27 19:27:30,14,T7hyb10
10903,0 days 02:22:21,J9,986107,J,9,GFP-Gext,Plate 1,2025-10-27 19:32:30,14,T7hyb10
10904,0 days 02:27:21,J9,1008287,J,9,GFP-Gext,Plate 1,2025-10-27 19:37:30,14,T7hyb10
10905,0 days 02:32:21,J9,1033251,J,9,GFP-Gext,Plate 1,2025-10-27 19:42:30,14,T7hyb10
10906,0 days 02:37:21,J9,1055454,J,9,GFP-Gext,Plate 1,2025-10-27 19:47:30,14,T7hyb10
10907,0 days 02:42:21,J9,1065861,J,9,GFP-Gext,Plate 1,2025-10-27 19:52:30,14,T7hyb10
10908,0 days 02:47:21,J9,1081856,J,9,GFP-Gext,Plate 1,2025-10-27 19:57:30,14,T7hyb10
10909,0 days 02:52:21,J9,1092663,J,9,GFP-Gext,Plate 1,2025-10-27 20:02:30,14,T7hyb10
10910,0 days 02:57:21,J9,1103763,J,9,GFP-Gext,Plate 1,2025-10-27 20:07:30,14,T7hyb10
10911,0 days 03:02:21,J9,1121515,J,9,GFP-Gext,Plate 1,2025-10-27 20:12:30,14,T7hyb10
10912,0 days 03:07:21,J9,1120962,J,9,GFP-Gext,Plate 1,2025-10-27 20:17:30,14,T7hyb10
10913,0 days 03:12:21,J9,1125684,J,9,GFP-Gext,Plate 1,2025-10-27 20:22:30,14,T7hyb10
10914,0 days 03:17:21,J9,1138015,J,9,GFP-Gext,Plate 1,2025-10-27 20:27:30,14,T7hyb10
10915,0 days 03:22:21,J9,1144462,J,9,GFP-Gext,Plate 1,2025-10-27 20:32:30,14,T7hyb10
10916,0 days 03:27:21,J9,1147492,J,9,GFP-Gext,Plate 1,2025-10-27 20:37:30,14,T7hyb10
10917,0 days 03:32:21,J9,1158723,J,9,GFP-Gext,Plate 1,2025-10-27 20:42:30,14,T7hyb10
10918,0 days 03:37:21,J9,1166448,J,9,GFP-Gext,Plate 1,2025-10-27 20:47:30,14,T7hyb10
10919,0 days 03:42:21,J9,1164271,J,9,GFP-Gext,Plate 1,2025-10-27 20:52:30,14,T7hyb10
10920,0 days 03:47:21,J9,1168845,J,9,GFP-Gext,Plate 1,2025-10-27 20:57:30,14,T7hyb10
10921,0 days 03:52:21,J9,1176990,J,9,GFP-Gext,Plate 1,2025-10-27 21:02:30,14,T7hyb10
10922,0 days 03:57:21,J9,1174602,J,9,GFP-Gext,Plate 1,2025-10-27 21:07:30,14,T7hyb10
10923,0 days 04:02:21,J9,1179136,J,9,GFP-Gext,Plate 1,2025-10-27 21:12:30,14,T7hyb10
10924,0 days 04:07:21,J9,1186675,J,9,GFP-Gext,Plate 1,2025-10-27 21:17:30,14,T7hyb10
10925,0 days 04:12:21,J9,1193813,J,9,GFP-Gext,Plate 1,2025-10-27 21:22:30,14,T7hyb10
10926,0 days 04:17:21,J9,1187811,J,9,GFP-Gext,Plate 1,2025-10-27 21:27:30,14,T7hyb10
10927,0 days 04:22:21,J9,1198382,J,9,GFP-Gext,Plate 1,2025-10-27 21:32:30,14,T7hyb10
10928,0 days 04:27:21,J9,1201802,J,9,GFP-Gext,Plate 1,2025-10-27 21:37:30,14,T7hyb10
10929,0 days 04:32:21,J9,1202071,J,9,GFP-Gext,Plate 1,2025-10-27 21:42:30,14,T7hyb10
10930,0 days 04:37:21,J9,1203989,J,9,GFP-Gext,Plate 1,2025-10-27 21:47:30,14,T7hyb10
10931,0 days 04:42:21,J9,1207218,J,9,GFP-Gext,Plate 1,2025-10-27 21:52:30,14,T7hyb10
10932,0 days 04:47:21,J9,1205907,J,9,GFP-Gext,Plate 1,2025-10-27 21:57:30,14,T7hyb10
10933,0 days 04:52:21,J9,1215118,J,9,GFP-Gext,Plate 1,2025-10-27 22:02:30,14,T7hyb10
10934,0 days 04:57:21,J9,1221204,J,9,GFP-Gext,Plate 1,2025-10-27 22:07:30,14,T7hyb10
10935,0 days 05:02:21,J9,1223849,J,9,GFP-Gext,Plate 1,2025-10-27 22:12:30,14,T7hyb10
10936,0 days 05:07:21,J9,1220272,J,9,GFP-Gext,Plate 1,2025-10-27 22:17:30,14,T7hyb10
10937,0 days 05:12:21,J9,1227348,J,9,GFP-Gext,Plate 1,2025-10-27 22:22:30,14,T7hyb10
10938,0 days 05:17:21,J9,1230049,J,9,GFP-Gext,Plate 1,2025-10-27 22:27:30,14,T7hyb10
10939,0 days 05:22:21,J9,1225634,J,9,GFP-Gext,Plate 1,2025-10-27 22:32:30,14,T7hyb10
10940,0 days 05:27:21,J9,1234820,J,9,GFP-Gext,Plate 1,2025-10-27 22:37:30,14,T7hyb10
10941,0 days 05:32:21,J9,1228480,J,9,GFP-Gext,Plate 1,2025-10-27 22:42:30,14,T7hyb10
10942,0 days 05:37:21,J9,1237826,J,9,GFP-Gext,Plate 1,2025-10-27 22:47:30,14,T7hyb10
10943,0 days 05:42:21,J9,1238705,J,9,GFP-Gext,Plate 1,2025-10-27 22:52:30,14,T7hyb10
10944,0 days 05:47:21,J9,1244545,J,9,GFP-Gext,Plate 1,2025-10-27 22:57:30,14,T7hyb10
10945,0 days 05:52:21,J9,1237784,J,9,GFP-Gext,Plate 1,2025-10-27 23:02:30,14,T7hyb10
10946,0 days 05:57:21,J9,1245740,J,9,GFP-Gext,Plate 1,2025-10-27 23:07:30,14,T7hyb10
10947,0 days 06:02:21,J9,1246289,J,9,GFP-Gext,Plate 1,2025-10-27 23:12:30,14,T7hyb10
10948,0 days 06:07:21,J9,1243066,J,9,GFP-Gext,Plate 1,2025-10-27 23:17:30,14,T7hyb10
10949,0 days 06:12:21,J9,1248849,J,9,GFP-Gext,Plate 1,2025-10-27 23:22:30,14,T7hyb10
10950,0 days 06:17:21,J9,1246372,J,9,GFP-Gext,Plate 1,2025-10-27 23:27:30,14,T7hyb10
10951,0 days 06:22:21,J9,1253173,J,9,GFP-Gext,Plate 1,2025-10-27 23:32:30,14,T7hyb10
10952,0 days 06:27:21,J9,1249089,J,9,GFP-Gext,Plate 1,2025-10-27 23:37:30,14,T7hyb10
10953,0 days 06:32:21,J9,1239689,J,9,GFP-Gext,Plate 1,2025-10-27 23:42:30,14,T7hyb10
10954,0 days 06:37:21,J9,1255576,J,9,GFP-Gext,Plate 1,2025-10-27 23:47:30,14,T7hyb10
10955,0 days 06:42:21,J9,1246433,J,9,GFP-Gext,Plate 1,2025-10-27 23:52:30,14,T7hyb10
10956,0 days 06:47:21,J9,1251940,J,9,GFP-Gext,Plate 1,2025-10-27 23:57:30,14,T7hyb10
10957,0 days 06:52:21,J9,1253075,J,9,GFP-Gext,Plate 1,2025-10-28 00:02:30,14,T7hyb10
10958,0 days 06:57:21,J9,1260645,J,9,GFP-Gext,Plate 1,2025-10-28 00:07:30,14,T7hyb10
10959,0 days 07:02:21,J9,1255544,J,9,GFP-Gext,Plate 1,2025-10-28 00:12:30,14,T7hyb10
10960,0 days 07:07:21,J9,1263271,J,9,GFP-Gext,Plate 1,2025-10-28 00:17:30,14,T7hyb10
10961,0 days 07:12:21,J9,1250179,J,9,GFP-Gext,Plate 1,2025-10-28 00:22:30,14,T7hyb10
10962,0 days 07:17:21,J9,1256792,J,9,GFP-Gext,Plate 1,2025-10-28 00:27:30,14,T7hyb10
10963,0 days 07:22:21,J9,1257786,J,9,GFP-Gext,Plate 1,2025-10-28 00:32:30,14,T7hyb10
10964,0 days 07:27:21,J9,1260651,J,9,GFP-Gext,Plate 1,2025-10-28 00:37:30,14,T7hyb10
10965,0 days 07:32:21,J9,1263947,J,9,GFP-Gext,Plate 1,2025-10-28 00:42:30,14,T7hyb10
10966,0 days 07:37:21,J9,1259941,J,9,GFP-Gext,Plate 1,2025-10-28 00:47:30,14,T7hyb10
10967,0 days 07:42:21,J9,1261431,J,9,GFP-Gext,Plate 1,2025-10-28 00:52:30,14,T7hyb10
10968,0 days 07:47:21,J9,1265014,J,9,GFP-Gext,Plate 1,2025-10-28 00:57:30,14,T7hyb10
10969,0 days 07:52:21,J9,1267141,J,9,GFP-Gext,Plate 1,2025-10-28 01:02:30,14,T7hyb10
10970,0 days 07:57:21,J9,1265705,J,9,GFP-Gext,Plate 1,2025-10-28 01:07:30,14,T7hyb10
10971,0 days 08:02:21,J9,1269481,J,9,GFP-Gext,Plate 1,2025-10-28 01:12:30,14,T7hyb10
10972,0 days 08:07:21,J9,1272282,J,9,GFP-Gext,Plate 1,2025-10-28 01:17:30,14,T7hyb10
10973,0 days 08:12:21,J9,1267856,J,9,GFP-Gext,Plate 1,2025-10-28 01:22:30,14,T7hyb10
10974,0 days 08:17:21,J9,1270630,J,9,GFP-Gext,Plate 1,2025-10-28 01:27:30,14,T7hyb10
10975,0 days 08:22:21,J9,1273820,J,9,GFP-Gext,Plate 1,2025-10-28 01:32:30,14,T7hyb10
10976,0 days 08:27:21,J9,1272703,J,9,GFP-Gext,Plate 1,2025-10-28 01:37:30,14,T7hyb10
10977,0 days 08:32:21,J9,1271473,J,9,GFP-Gext,Plate 1,2025-10-28 01:42:30,14,T7hyb10
10978,0 days 08:37:21,J9,1272765,J,9,GFP-Gext,Plate 1,2025-10-28 01:47:30,14,T7hyb10
10979,0 days 08:42:21,J9,1273473,J,9,GFP-Gext,Plate 1,2025-10-28 01:52:30,14,T7hyb10
10980,0 days 08:47:21,J9,1270009,J,9,GFP-Gext,Plate 1,2025-10-28 01:57:30,14,T7hyb10
10981,0 days 08:52:21,J9,1271223,J,9,GFP-Gext,Plate 1,2025-10-28 02:02:30,14,T7hyb10
10982,0 days 08:57:21,J9,1274573,J,9,GFP-Gext,Plate 1,2025-10-28 02:07:30,14,T7hyb10
10983,0 days 09:02:21,J9,1281449,J,9,GFP-Gext,Plate 1,2025-10-28 02:12:30,14,T7hyb10
10984,0 days 09:07:21,J9,1281620,J,9,GFP-Gext,Plate 1,2025-10-28 02:17:30,14,T7hyb10
10985,0 days 09:12:21,J9,1284128,J,9,GFP-Gext,Plate 1,2025-10-28 02:22:30,14,T7hyb10
10986,0 days 09:17:21,J9,1278968,J,9,GFP-Gext,Plate 1,2025-10-28 02:27:30,14,T7hyb10
10987,0 days 09:22:21,J9,1284356,J,9,GFP-Gext,Plate 1,2025-10-28 02:32:30,14,T7hyb10
10988,0 days 09:27:21,J9,1286936,J,9,GFP-Gext,Plate 1,2025-10-28 02:37:30,14,T7hyb10
10989,0 days 09:32:21,J9,1285314,J,9,GFP-Gext,Plate 1,2025-10-28 02:42:30,14,T7hyb10
10990,0 days 09:37:21,J9,1283116,J,9,GFP-Gext,Plate 1,2025-10-28 02:47:30,14,T7hyb10
10991,0 days 09:42:21,J9,1285223,J,9,GFP-Gext,Plate 1,2025-10-28 02:52:30,14,T7hyb10
10992,0 days 09:47:21,J9,1285731,J,9,GFP-Gext,Plate 1,2025-10-28 02:57:30,14,T7hyb10
10993,0 days 09:52:21,J9,1285963,J,9,GFP-Gext,Plate 1,2025-10-28 03:02:30,14,T7hyb10
10994,0 days 09:57:21,J9,1278052,J,9,GFP-Gext,Plate 1,2025-10-28 03:07:30,14,T7hyb10
10995,0 days 10:02:21,J9,1292384,J,9,GFP-Gext,Plate 1,2025-10-28 03:12:30,14,T7hyb10
10996,0 days 10:07:21,J9,1290314,J,9,GFP-Gext,Plate 1,2025-10-28 03:17:30,14,T7hyb10
10997,0 days 10:12:21,J9,1292149,J,9,GFP-Gext,Plate 1,2025-10-28 03:22:30,14,T7hyb10
10998,0 days 10:17:21,J9,1293159,J,9,GFP-Gext,Plate 1,2025-10-28 03:27:30,14,T7hyb10
10999,0 days 10:22:21,J9,1295637,J,9,GFP-Gext,Plate 1,2025-10-28 03:32:30,14,T7hyb10
11000,0 days 10:27:21,J9,1296235,J,9,GFP-Gext,Plate 1,2025-10-28 03:37:30,14,T7hyb10
11001,0 days 10:32:21,J9,1296843,J,9,GFP-Gext,Plate 1,2025-10-28 03:42:30,14,T7hyb10
11002,0 days 10:37:21,J9,1291692,J,9,GFP-Gext,Plate 1,2025-10-28 03:47:30,14,T7hyb10
11003,0 days 10:42:21,J9,1298053,J,9,GFP-Gext,Plate 1,2025-10-28 03:52:30,14,T7hyb10
11004,0 days 10:47:21,J9,1294014,J,9,GFP-Gext,Plate 1,2025-10-28 03:57:30,14,T7hyb10
11005,0 days 10:52:21,J9,1298890,J,9,GFP-Gext,Plate 1,2025-10-28 04:02:30,14,T7hyb10
11006,0 days 10:57:21,J9,1299415,J,9,GFP-Gext,Plate 1,2025-10-28 04:07:30,14,T7hyb10
11007,0 days 11:02:21,J9,1293501,J,9,GFP-Gext,Plate 1,2025-10-28 04:12:30,14,T7hyb10
11008,0 days 11:07:21,J9,1306752,J,9,GFP-Gext,Plate 1,2025-10-28 04:17:30,14,T7hyb10
11009,0 days 11:12:21,J9,1297823,J,9,GFP-Gext,Plate 1,2025-10-28 04:22:30,14,T7hyb10
11010,0 days 11:17:21,J9,1299163,J,9,GFP-Gext,Plate 1,2025-10-28 04:27:30,14,T7hyb10
11011,0 days 11:22:21,J9,1309067,J,9,GFP-Gext,Plate 1,2025-10-28 04:32:30,14,T7hyb10
11012,0 days 11:27:21,J9,1310735,J,9,GFP-Gext,Plate 1,2025-10-28 04:37:30,14,T7hyb10
11013,0 days 11:32:21,J9,1311101,J,9,GFP-Gext,Plate 1,2025-10-28 04:42:30,14,T7hyb10
11014,0 days 11:37:21,J9,1328098,J,9,GFP-Gext,Plate 1,2025-10-28 04:47:30,14,T7hyb10
11015,0 days 11:42:21,J9,1324849,J,9,GFP-Gext,Plate 1,2025-10-28 04:52:30,14,T7hyb10
11016,0 days 11:47:21,J9,1316957,J,9,GFP-Gext,Plate 1,2025-10-28 04:57:30,14,T7hyb10
11017,0 days 11:52:21,J9,1321492,J,9,GFP-Gext,Plate 1,2025-10-28 05:02:30,14,T7hyb10
11018,0 days 11:57:21,J9,1324615,J,9,GFP-Gext,Plate 1,2025-10-28 05:07:30,14,T7hyb10
11019,0 days 12:02:21,J9,1317776,J,9,GFP-Gext,Plate 1,2025-10-28 05:12:30,14,T7hyb10
11020,0 days 00:02:21,L3,289,L,3,GFP-Gext,Plate 1,2025-10-27 17:12:30,11,T7hyb7
11021,0 days 00:07:21,L3,239,L,3,GFP-Gext,Plate 1,2025-10-27 17:17:30,11,T7hyb7
11022,0 days 00:12:21,L3,272,L,3,GFP-Gext,Plate 1,2025-10-27 17:22:30,11,T7hyb7
11023,0 days 00:17:21,L3,297,L,3,GFP-Gext,Plate 1,2025-10-27 17:27:30,11,T7hyb7
11024,0 days 00:22:21,L3,518,L,3,GFP-Gext,Plate 1,2025-10-27 17:32:30,11,T7hyb7
11025,0 days 00:27:21,L3,1517,L,3,GFP-Gext,Plate 1,2025-10-27 17:37:30,11,T7hyb7
11026,0 days 00:32:21,L3,4932,L,3,GFP-Gext,Plate 1,2025-10-27 17:42:30,11,T7hyb7
11027,0 days 00:37:21,L3,13325,L,3,GFP-Gext,Plate 1,2025-10-27 17:47:30,11,T7hyb7
11028,0 days 00:42:21,L3,28438,L,3,GFP-Gext,Plate 1,2025-10-27 17:52:30,11,T7hyb7
11029,0 days 00:47:21,L3,51161,L,3,GFP-Gext,Plate 1,2025-10-27 17:57:30,11,T7hyb7
11030,0 days 00:52:21,L3,81798,L,3,GFP-Gext,Plate 1,2025-10-27 18:02:30,11,T7hyb7
11031,0 days 00:57:21,L3,118942,L,3,GFP-Gext,Plate 1,2025-10-27 18:07:30,11,T7hyb7
11032,0 days 01:02:21,L3,159351,L,3,GFP-Gext,Plate 1,2025-10-27 18:12:30,11,T7hyb7
11033,0 days 01:07:21,L3,202980,L,3,GFP-Gext,Plate 1,2025-10-27 18:17:30,11,T7hyb7
11034,0 days 01:12:21,L3,248000,L,3,GFP-Gext,Plate 1,2025-10-27 18:22:30,11,T7hyb7
11035,0 days 01:17:21,L3,291809,L,3,GFP-Gext,Plate 1,2025-10-27 18:27:30,11,T7hyb7
11036,0 days 01:22:21,L3,364319,L,3,GFP-Gext,Plate 1,2025-10-27 18:32:30,11,T7hyb7
11037,0 days 01:27:21,L3,412156,L,3,GFP-Gext,Plate 1,2025-10-27 18:37:30,11,T7hyb7
11038,0 days 01:32:21,L3,458925,L,3,GFP-Gext,Plate 1,2025-10-27 18:42:30,11,T7hyb7
11039,0 days 01:37:21,L3,500898,L,3,GFP-Gext,Plate 1,2025-10-27 18:47:30,11,T7hyb7
11040,0 days 01:42:21,L3,538614,L,3,GFP-Gext,Plate 1,2025-10-27 18:52:30,11,T7hyb7
11041,0 days 01:47:21,L3,576486,L,3,GFP-Gext,Plate 1,2025-10-27 18:57:30,11,T7hyb7
11042,0 days 01:52:21,L3,614451,L,3,GFP-Gext,Plate 1,2025-10-27 19:02:30,11,T7hyb7
11043,0 days 01:57:21,L3,648056,L,3,GFP-Gext,Plate 1,2025-10-27 19:07:30,11,T7hyb7
11044,0 days 02:02:21,L3,677698,L,3,GFP-Gext,Plate 1,2025-10-27 19:12:30,11,T7hyb7
11045,0 days 02:07:21,L3,707415,L,3,GFP-Gext,Plate 1,2025-10-27 19:17:30,11,T7hyb7
11046,0 days 02:12:21,L3,733316,L,3,GFP-Gext,Plate 1,2025-10-27 19:22:30,11,T7hyb7
11047,0 days 02:17:21,L3,753842,L,3,GFP-Gext,Plate 1,2025-10-27 19:27:30,11,T7hyb7
11048,0 days 02:22:21,L3,779080,L,3,GFP-Gext,Plate 1,2025-10-27 19:32:30,11,T7hyb7
11049,0 days 02:27:21,L3,791787,L,3,GFP-Gext,Plate 1,2025-10-27 19:37:30,11,T7hyb7
11050,0 days 02:32:21,L3,810061,L,3,GFP-Gext,Plate 1,2025-10-27 19:42:30,11,T7hyb7
11051,0 days 02:37:21,L3,822811,L,3,GFP-Gext,Plate 1,2025-10-27 19:47:30,11,T7hyb7
11052,0 days 02:42:21,L3,835537,L,3,GFP-Gext,Plate 1,2025-10-27 19:52:30,11,T7hyb7
11053,0 days 02:47:21,L3,842077,L,3,GFP-Gext,Plate 1,2025-10-27 19:57:30,11,T7hyb7
11054,0 days 02:52:21,L3,857675,L,3,GFP-Gext,Plate 1,2025-10-27 20:02:30,11,T7hyb7
11055,0 days 02:57:21,L3,860556,L,3,GFP-Gext,Plate 1,2025-10-27 20:07:30,11,T7hyb7
11056,0 days 03:02:21,L3,873267,L,3,GFP-Gext,Plate 1,2025-10-27 20:12:30,11,T7hyb7
11057,0 days 03:07:21,L3,879235,L,3,GFP-Gext,Plate 1,2025-10-27 20:17:30,11,T7hyb7
11058,0 days 03:12:21,L3,884490,L,3,GFP-Gext,Plate 1,2025-10-27 20:22:30,11,T7hyb7
11059,0 days 03:17:21,L3,884325,L,3,GFP-Gext,Plate 1,2025-10-27 20:27:30,11,T7hyb7
11060,0 days 03:22:21,L3,888489,L,3,GFP-Gext,Plate 1,2025-10-27 20:32:30,11,T7hyb7
11061,0 days 03:27:21,L3,898210,L,3,GFP-Gext,Plate 1,2025-10-27 20:37:30,11,T7hyb7
11062,0 days 03:32:21,L3,896840,L,3,GFP-Gext,Plate 1,2025-10-27 20:42:30,11,T7hyb7
11063,0 days 03:37:21,L3,900782,L,3,GFP-Gext,Plate 1,2025-10-27 20:47:30,11,T7hyb7
11064,0 days 03:42:21,L3,903179,L,3,GFP-Gext,Plate 1,2025-10-27 20:52:30,11,T7hyb7
11065,0 days 03:47:21,L3,895180,L,3,GFP-Gext,Plate 1,2025-10-27 20:57:30,11,T7hyb7
11066,0 days 03:52:21,L3,910536,L,3,GFP-Gext,Plate 1,2025-10-27 21:02:30,11,T7hyb7
11067,0 days 03:57:21,L3,910173,L,3,GFP-Gext,Plate 1,2025-10-27 21:07:30,11,T7hyb7
11068,0 days 04:02:21,L3,910773,L,3,GFP-Gext,Plate 1,2025-10-27 21:12:30,11,T7hyb7
11069,0 days 04:07:21,L3,915527,L,3,GFP-Gext,Plate 1,2025-10-27 21:17:30,11,T7hyb7
11070,0 days 04:12:21,L3,915067,L,3,GFP-Gext,Plate 1,2025-10-27 21:22:30,11,T7hyb7
11071,0 days 04:17:21,L3,918873,L,3,GFP-Gext,Plate 1,2025-10-27 21:27:30,11,T7hyb7
11072,0 days 04:22:21,L3,917313,L,3,GFP-Gext,Plate 1,2025-10-27 21:32:30,11,T7hyb7
11073,0 days 04:27:21,L3,916015,L,3,GFP-Gext,Plate 1,2025-10-27 21:37:30,11,T7hyb7
11074,0 days 04:32:21,L3,921264,L,3,GFP-Gext,Plate 1,2025-10-27 21:42:30,11,T7hyb7
11075,0 days 04:37:21,L3,920152,L,3,GFP-Gext,Plate 1,2025-10-27 21:47:30,11,T7hyb7
11076,0 days 04:42:21,L3,920707,L,3,GFP-Gext,Plate 1,2025-10-27 21:52:30,11,T7hyb7
11077,0 days 04:47:21,L3,920081,L,3,GFP-Gext,Plate 1,2025-10-27 21:57:30,11,T7hyb7
11078,0 days 04:52:21,L3,922695,L,3,GFP-Gext,Plate 1,2025-10-27 22:02:30,11,T7hyb7
11079,0 days 04:57:21,L3,921144,L,3,GFP-Gext,Plate 1,2025-10-27 22:07:30,11,T7hyb7
11080,0 days 05:02:21,L3,922848,L,3,GFP-Gext,Plate 1,2025-10-27 22:12:30,11,T7hyb7
11081,0 days 05:07:21,L3,926496,L,3,GFP-Gext,Plate 1,2025-10-27 22:17:30,11,T7hyb7
11082,0 days 05:12:21,L3,927254,L,3,GFP-Gext,Plate 1,2025-10-27 22:22:30,11,T7hyb7
11083,0 days 05:17:21,L3,925852,L,3,GFP-Gext,Plate 1,2025-10-27 22:27:30,11,T7hyb7
11084,0 days 05:22:21,L3,928389,L,3,GFP-Gext,Plate 1,2025-10-27 22:32:30,11,T7hyb7
11085,0 days 05:27:21,L3,930971,L,3,GFP-Gext,Plate 1,2025-10-27 22:37:30,11,T7hyb7
11086,0 days 05:32:21,L3,930219,L,3,GFP-Gext,Plate 1,2025-10-27 22:42:30,11,T7hyb7
11087,0 days 05:37:21,L3,929695,L,3,GFP-Gext,Plate 1,2025-10-27 22:47:30,11,T7hyb7
11088,0 days 05:42:21,L3,928144,L,3,GFP-Gext,Plate 1,2025-10-27 22:52:30,11,T7hyb7
11089,0 days 05:47:21,L3,933307,L,3,GFP-Gext,Plate 1,2025-10-27 22:57:30,11,T7hyb7
11090,0 days 05:52:21,L3,932209,L,3,GFP-Gext,Plate 1,2025-10-27 23:02:30,11,T7hyb7
11091,0 days 05:57:21,L3,934888,L,3,GFP-Gext,Plate 1,2025-10-27 23:07:30,11,T7hyb7
11092,0 days 06:02:21,L3,934310,L,3,GFP-Gext,Plate 1,2025-10-27 23:12:30,11,T7hyb7
11093,0 days 06:07:21,L3,934312,L,3,GFP-Gext,Plate 1,2025-10-27 23:17:30,11,T7hyb7
11094,0 days 06:12:21,L3,931765,L,3,GFP-Gext,Plate 1,2025-10-27 23:22:30,11,T7hyb7
11095,0 days 06:17:21,L3,932407,L,3,GFP-Gext,Plate 1,2025-10-27 23:27:30,11,T7hyb7
11096,0 days 06:22:21,L3,933519,L,3,GFP-Gext,Plate 1,2025-10-27 23:32:30,11,T7hyb7
11097,0 days 06:27:21,L3,934428,L,3,GFP-Gext,Plate 1,2025-10-27 23:37:30,11,T7hyb7
11098,0 days 06:32:21,L3,935718,L,3,GFP-Gext,Plate 1,2025-10-27 23:42:30,11,T7hyb7
11099,0 days 06:37:21,L3,931989,L,3,GFP-Gext,Plate 1,2025-10-27 23:47:30,11,T7hyb7
11100,0 days 06:42:21,L3,931570,L,3,GFP-Gext,Plate 1,2025-10-27 23:52:30,11,T7hyb7
11101,0 days 06:47:21,L3,935673,L,3,GFP-Gext,Plate 1,2025-10-27 23:57:30,11,T7hyb7
11102,0 days 06:52:21,L3,934715,L,3,GFP-Gext,Plate 1,2025-10-28 00:02:30,11,T7hyb7
11103,0 days 06:57:21,L3,934713,L,3,GFP-Gext,Plate 1,2025-10-28 00:07:30,11,T7hyb7
11104,0 days 07:02:21,L3,934345,L,3,GFP-Gext,Plate 1,2025-10-28 00:12:30,11,T7hyb7
11105,0 days 07:07:21,L3,930830,L,3,GFP-Gext,Plate 1,2025-10-28 00:17:30,11,T7hyb7
11106,0 days 07:12:21,L3,935313,L,3,GFP-Gext,Plate 1,2025-10-28 00:22:30,11,T7hyb7
11107,0 days 07:17:21,L3,933584,L,3,GFP-Gext,Plate 1,2025-10-28 00:27:30,11,T7hyb7
11108,0 days 07:22:21,L3,931000,L,3,GFP-Gext,Plate 1,2025-10-28 00:32:30,11,T7hyb7
11109,0 days 07:27:21,L3,935464,L,3,GFP-Gext,Plate 1,2025-10-28 00:37:30,11,T7hyb7
11110,0 days 07:32:21,L3,933745,L,3,GFP-Gext,Plate 1,2025-10-28 00:42:30,11,T7hyb7
11111,0 days 07:37:21,L3,931841,L,3,GFP-Gext,Plate 1,2025-10-28 00:47:30,11,T7hyb7
