ID,Well,Type,Name,[tRNA] (ug/uL),[Magnesium acetate] (mM),[Creatine phosphate] (mM),[ATP] (mM),[GTP] (mM),[PPK] (uM),[PolyP] (mM),[HEPES] (mM),[Potassium glutamate] (mM),[CTP] (mM),[UTP] (mM),[TCEP] (mM),[Folinic acid] (mM),[Spermidine] (mM),[Amino acid mix] (mM),[RNase Inhib] (U/mL),[Ribosome] (uM),[DNA] (nM),Reader Serial Number,Date,Gain,Read Type,Experiment,HEPES ID,Potassium glutamate ID,Magnesium acetate ID,ATP ID,GTP ID,CTP ID,UTP ID,Creatine phosphate ID,TCEP ID,Folinic acid ID,Spermidine ID,Amino acid mix ID,tRNA ID,RNase Inhib ID,PolyP ID,PPK ID,DNA ID,Ribosome ID,PMix ID,Rxn Volume (uL),success,sigmoid_steady_state,sigmoid_rate (1/h),sigmoid_time_offset (h),drift_rate (1/h),drift_rate_time_offset (h),SMS ID,Reader Type,Product,Condition,[PEG] (%),[AlaRS] (mg/mL),[ArgRS] (mg/mL),[AsnRS] (mg/mL),[AspRS] (mg/mL),[CysRS] (mg/mL),[GlnRS] (mg/mL),[GluRS] (mg/mL),[GlyRS] (mg/mL),[HisRS] (mg/mL),[IleRS] (mg/mL),[LeuRS] (mg/mL),[LysRS] (mg/mL),[PheRS] (mg/mL),[ProRS] (mg/mL),[SerRS] (mg/mL),[ThrRS] (mg/mL),[TrpRS] (mg/mL),[TyrRS] (mg/mL),[ValRS] (mg/mL),[MetRS] (mg/mL),[IF1] (mg/mL),[IF2] (mg/mL),[IF3] (mg/mL),[MTF] (mg/mL),[EF-G] (mg/mL),[EF-Ts] (mg/mL),[EF-Tu] (mg/mL),[RF1] (mg/mL),[RF2] (mg/mL),[RF3] (mg/mL),[RRF] (mg/mL),[CK] (mg/mL),[AK] (mg/mL),[NDK] (mg/mL),[PPiase] (mg/mL),[T7RNAP] (mg/mL)
20260519-DiscoveryPlate-R3-I7,I7,Sample,DiscoveryPlate-R3-8,4.084939367,59.66010597,23.45281494,3.649851494,5.010651494,0.9445,15.6492,50,100,1,1,1,0.02,2,0.3,2000,1.8,2.0992,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,TRUE,0.332121369,6.063952074,0.523764354,1.50E-05,4.239530604,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-I8,I8,Sample,DiscoveryPlate-R3-GES-26,2.811813736,8.138603955,27.40950989,2.420650989,2.034650989,0,30.6875,50,100,1,1,1,0.02,2,0.3,2000,1.8,2.0582,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,TRUE,0.184578741,4.843017078,0.6320193,0.00198183,4.286100117,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-I9,I9,Sample,DiscoveryPlate-R3-GES-2,3.017084243,72.09624958,48.61917394,2.073187394,2.345987394,1.4155,31.2687,50,100,1,1,1,0.02,2,0.3,2000,1.8,2.0972,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,TRUE,0.431930882,5.499401769,0.67186593,0.000844332,4.279667114,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-I10,I10,Sample,DiscoveryPlate-R3-GES-20,3.045179908,103.7651357,26.76813927,2.279983927,2.480883927,0,0,50,100,1,1,1,0.02,2,0.3,2000,1.8,1.8884,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,TRUE,0.146145151,4.376046532,0.649747859,0.002081342,4.235892645,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-I11,I11,Sample,DiscoveryPlate-R3-GES-7,3.007049051,14.87381696,35.00829241,2.066279241,2.474079241,0.7054,31.1645,50,100,1,1,1,0.02,2,0.3,2000,1.8,2.0902,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,TRUE,0.40135992,5.538711647,0.668406851,0.000876231,4.286075865,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-I12,I12,Sample,DiscoveryPlate-R3-GES-15,2.664262283,57.22793931,41.66089826,2.737909826,3.253309826,2.6679,32.1468,50,100,1,1,1,0.02,2,0.3,2000,1.8,2.1561,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,TRUE,0.364263104,5.289162986,0.612427065,0.001996847,4.287875023,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-I13,I13,Sample,DiscoveryPlate-R3-19,4.760070818,57.55776662,34.48226655,4.714116655,2.349716655,4.0138,24.0146,50,100,1,1,1,0.02,2,0.3,2000,1.8,2.2301,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,TRUE,0.023071919,7.679158171,0.334043268,0.000147111,4.100116351,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-I14,I14,Sample,DiscoveryPlate-R3-GES-27,3.934536655,116.2986773,20.92269324,4.738469324,3.881869324,0,31.5565,50,100,1,1,1,0.02,2,0.3,2000,1.8,2.1165,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,TRUE,0.119516536,3.816094614,0.674340963,0.000447705,4.197989333,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-I15,I15,Sample,DiscoveryPlate-R3-GES-21,3.270879151,50.52049328,41.42663321,2.119423321,2.119423321,2.6529,31.966,50,100,1,1,1,0.02,2,0.3,2000,1.8,2.1439,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,TRUE,0.384193768,5.089949471,0.591003777,0.003538604,4.305279811,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-I16,I16,Sample,DiscoveryPlate-R3-7,4.616751166,17.28622373,39.70100933,2.722480933,5.822280933,2.0292,33.6199,50,100,1,1,1,0.02,2,0.3,2000,1.8,2.2549,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,TRUE,0.615057054,5.23779871,0.67731818,-0.003306941,0.248490127,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-I17,I17,Sample,DiscoveryPlate-R3-17,3.823264668,44.14594694,49.25671734,3.067611734,5.662211734,4.0488,24.2237,50,100,1,1,1,0.02,2,0.3,2000,1.8,2.2495,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,TRUE,0.318047498,5.889433271,0.606813097,-0.001102107,4.213626733,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-I18,I18,Sample,DiscoveryPlate-R3-GES-6,3.636315081,36.17494826,41.55082065,2.737212065,2.079612065,0.4733,31.3656,50,100,1,1,1,0.02,2,0.3,2000,1.8,2.1037,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,TRUE,0.529027887,6.097451796,0.575102758,-0.013258816,0,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-J6,J6,Sample,DiscoveryPlate-R3-6,3.68072167,40.95976934,35.04507336,5.210417336,3.519517336,0.2416,28.4598,50,100,1,1,1,0.02,2,0.3,2000,1.8,2.1474,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,TRUE,0.024412966,6.802448002,0.160801035,0.000666978,4.189233521,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-J7,J7,Sample,DiscoveryPlate-R3-labcraft_PPK,3.371000128,8.04896041,20.12240103,2.012240103,2.012240103,1.3738,16.8608,50,100,1,1,1,0.02,2,0.3,2000,1.8,2.0355,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,TRUE,0.086082148,6.08339497,0.369419358,0.001128702,4.234404939,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-J8,J8,Sample,DiscoveryPlate-R3-GES-25,2.650581462,8.481860677,76.41095169,2.120465169,4.910765169,0,31.9817,50,100,1,1,1,0.02,2,0.3,2000,1.8,2.145,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,FALSE,0,,,0,,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-J9,J9,Sample,DiscoveryPlate-R3-16,3.904141796,20.49467375,47.05223437,4.564993437,2.514893437,1.6283,3.4257,50,100,1,1,1,0.02,2,0.3,2000,1.8,2.0678,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,TRUE,0.027022882,6.007962685,0.270731793,0.000807227,4.239427095,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-J10,J10,Sample,DiscoveryPlate-R3-GES-4,2.493184147,53.55318927,55.42967317,1.994547317,1.994547317,2.0427,11.6988,50,100,1,1,1,0.02,2,0.3,2000,1.8,2.0176,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,TRUE,0.087745081,6.449313551,0.355778035,0.001083208,4.213350644,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-J11,J11,Sample,DiscoveryPlate-R3-GES-24,3.894546105,115.1162875,63.84466884,2.070996884,3.433596884,0,31.2356,50,100,1,1,1,0.02,2,0.3,2000,1.8,2.095,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,FALSE,0,,,0,,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-J13,J13,Sample,DiscoveryPlate-R3-GES-28,4.07738038,8.672897216,78.13194304,4.910524304,2.168224304,0,32.7021,50,100,1,1,1,0.02,2,0.3,2000,1.8,2.1933,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,FALSE,0,,,0,,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-J14,J14,Sample,DiscoveryPlate-R3-GES-9,4.207647156,32.5948109,56.35557725,4.006177725,2.237477725,4.5829,28.1221,50,100,1,1,1,0.02,2,0.3,2000,1.8,2.2634,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,TRUE,0.059071916,7.261197692,0.359568582,0.000631267,4.144834474,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-J15,J15,Sample,DiscoveryPlate-R3-GES-14,3.799066361,8.690772354,58.49483089,2.172693089,2.172693089,4.4502,21.8463,50,100,1,1,1,0.02,2,0.3,2000,1.8,2.1978,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,TRUE,0.04556192,7.005797725,0.351419036,0.000334612,4.170061762,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-J16,J16,Sample,DiscoveryPlate-R3-GES-3,3.745651032,7.967203303,71.77450826,1.991800826,1.991800826,0.6799,5.0069,50,100,1,1,1,0.02,2,0.3,2000,1.8,2.0148,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,FALSE,0,,,0,,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-J17,J17,Sample,DiscoveryPlate-R3-14,3.584667822,22.73489703,31.62844258,2.216474258,2.873774258,0.2239,8.2433,50,100,1,1,1,0.02,2,0.3,2000,1.8,1.9903,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,TRUE,0.174493002,5.309094951,0.535234392,0.001788647,4.256601494,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260519-DiscoveryPlate-R3-J18,J18,Sample,DiscoveryPlate-R3-GES-12,3.884694921,81.60332375,57.40855937,2.065755937,2.337555937,0.2351,31.1566,50,100,1,1,1,0.02,2,0.3,2000,1.8,2.0896,1705168,5/19/2026 0:00,ext,M,20260519-DiscoveryPlate-R3,YK,AR-954,JC-0513,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,AR-308,AR-1028,AR-905,AR-975,10,TRUE,0.363514725,7.233451627,0.52582103,-0.001589019,4.172963284,20260519-DiscoveryPlate-R3-SMS,Unknown,Unknown,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
