experiment_id,Plate,Well,Read,Experiment,Name,Type,PMix ID,Ribosome ID,SMS ID,tRNA ID,DNA ID,SMS Vol (uL),Water vol (uL),Reader,HasCP,Gain,Read Type,Read_new,[HEPES] (mM),[ATP] (mM),[GTP] (mM),[CTP] (mM),[UTP] (mM),[tRNA] (ug/uL),[TCEP] (mM),[Folinic acid] (mM),[Spermidine] (mM),[Amino acid mix] (mM),[DNA] (ng/uL),DNA MW (MDa),[DNA] (nM),Product,[PEG4K 40%] (%),[RNAse Inhib stock] (U/mL),[RNAse Inhib] (U/mL),IsNEB,Date,[PMix stock] (mg/mL),[Ribosome stock] (uM),[tRNA stock] (ug/uL),[DNA stock] (ng/uL),PMix Vol (uL),[PMix] (mg/mL),Ribosome Vol (uL),[Ribosome] (uM),tRNA Vol (uL),DNA Vol (uL),RNase Inhib Vol (uL),Rxn Volume (uL),[Magnesium acetate] (mM),[Creatine phosphate] (mM),[PPK] (uM),[PolyP] (mM),[Potassium glutamate] (mM),sigmoid_steady_state (ng/uL),sigmoid_rate (1/h),sigmoid_time_offset (h),failure
Mg_K_screen-20251105_090558_F1,8,F1,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 8; K 51,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,9.0,20.0,0.0,0.0,140.0,38.33479690532588,2.193584481944622,1.436147558385049,False
Mg_K_screen-20251105_090558_F2,8,F2,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 16; K 51,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,13.0,20.0,0.0,0.0,140.0,5.94206038085439,2.150754743977179,1.660682927109843,False
Mg_K_screen-20251105_090558_F3,8,F3,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 12; K 34,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,11.0,20.0,0.0,0.0,120.0,14.283863505611961,2.533095554063011,1.4936481481828445,False
Mg_K_screen-20251105_090558_F4,8,F4,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 20; K 34,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,15.0,20.0,0.0,0.0,120.0,1.1930071880174755,1.4949493862194092,1.5833341233028462,True
Mg_K_screen-20251105_090558_G1,8,G1,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 12; K 17,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,11.0,20.0,0.0,0.0,100.0,6.7349808015686214,2.3082288865880822,1.536300908944062,False
Mg_K_screen-20251105_090558_G2,8,G2,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 16; K 34,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,13.0,20.0,0.0,0.0,120.0,4.317257685733444,1.9221081998841403,1.7581015831504316,False
Mg_K_screen-20251105_090558_G3,8,G3,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 12; K 51,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,11.0,20.0,0.0,0.0,140.0,18.90845297667268,2.183658419961193,1.4988577981226716,False
Mg_K_screen-20251105_090558_G4,8,G4,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 20; K 17,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,15.0,20.0,0.0,0.0,100.0,0.7156542646984732,1.3675213358134124,1.750000196158312,False
Mg_K_screen-20251105_090558_H1,8,H1,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 12; K 34,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,11.0,20.0,0.0,0.0,120.0,13.302289624144978,2.596748478769496,1.436222686293358,False
Mg_K_screen-20251105_090558_H2,8,H2,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 16; K 17,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,13.0,20.0,0.0,0.0,100.0,1.9742626588881853,1.6796946084474544,1.3333745181380068,True
Mg_K_screen-20251105_090558_H3,8,H3,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 16; K 17,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,13.0,20.0,0.0,0.0,100.0,1.523277610464303,1.5421685510488632,1.5000010610026564,True
Mg_K_screen-20251105_090558_H4,8,H4,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 16; K 51,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,13.0,20.0,0.0,0.0,140.0,5.513127094252147,2.1217987275182497,1.6972422603736432,False
Mg_K_screen-20251105_090558_I1,8,I1,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 12; K 51,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,11.0,20.0,0.0,0.0,140.0,18.898695372214533,2.242707384051227,1.460223359693385,False
Mg_K_screen-20251105_090558_I2,8,I2,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 12; K 51,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,11.0,20.0,0.0,0.0,140.0,20.70442646405749,2.411639770503512,1.4148712132892274,False
Mg_K_screen-20251105_090558_I3,8,I3,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 16; K 34,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,13.0,20.0,0.0,0.0,120.0,2.8767582231500515,1.8291718967564572,1.8318400538586557,False
Mg_K_screen-20251105_090558_I4,8,I4,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 16; K 34,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,13.0,20.0,0.0,0.0,120.0,3.1441721104323292,1.8689689468499964,1.8160487111111134,False
Mg_K_screen-20251105_090558_J1,8,J1,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 16; K 17,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,13.0,20.0,0.0,0.0,100.0,2.135413114787975,1.6277054304459575,1.5000017428488694,False
Mg_K_screen-20251105_090558_J2,8,J2,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 12; K 34,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,11.0,20.0,0.0,0.0,120.0,15.162967393023973,2.502062095728897,1.4883771390578335,False
Mg_K_screen-20251105_090558_J3,8,J3,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 16; K 51,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,13.0,20.0,0.0,0.0,140.0,4.705080192352968,1.9691408595261601,1.7609175568868485,False
Mg_K_screen-20251105_090558_J4,8,J4,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 16; K 17,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,13.0,20.0,0.0,0.0,100.0,1.4505799606321177,1.576519788237997,1.5000010482410586,True
Mg_K_screen-20251105_090558_K1,8,K1,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 16; K 34,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,13.0,20.0,0.0,0.0,120.0,2.440701581784309,1.7810956686509873,1.3333908767740583,True
Mg_K_screen-20251105_090558_K2,8,K2,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 12; K 17,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,11.0,20.0,0.0,0.0,100.0,8.82102639450827,2.493622770509028,1.4751369183269376,False
Mg_K_screen-20251105_090558_K3,8,K3,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 20; K 17,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,15.0,20.0,0.0,0.0,100.0,0.760980171766037,1.4371257083969113,1.6666669255293067,True
Mg_K_screen-20251105_090558_K4,8,K4,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 12; K 51,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,11.0,20.0,0.0,0.0,140.0,15.565161521755288,2.5168343044985617,1.5005511044124578,False
Mg_K_screen-20251105_090558_L1,8,L1,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 16; K 51,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,13.0,20.0,0.0,0.0,140.0,4.23445408421221,1.946658821998717,1.7327252431040892,False
Mg_K_screen-20251105_090558_L2,8,L2,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 8; K 51,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,9.0,20.0,0.0,0.0,140.0,39.325352029980344,2.2261441399570776,1.4333711001753533,False
Mg_K_screen-20251105_090558_L3,8,L3,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 20; K 34,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,15.0,20.0,0.0,0.0,120.0,1.128112469814902,1.4564925440587322,1.5833340025492126,True
Mg_K_screen-20251105_090558_L4,8,L4,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 12; K 34,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,11.0,20.0,0.0,0.0,120.0,11.09476807203849,2.434288815338215,1.5275708189796353,False
Mg_K_screen-20251105_090558_M1,8,M1,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 20; K 17,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,15.0,20.0,0.0,0.0,100.0,0.5235062863523605,1.7283950570903606,1.5833333529524887,False
Mg_K_screen-20251105_090558_M2,8,M2,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 8; K 34,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,9.0,20.0,0.0,0.0,120.0,33.618649086567466,2.2366285125610874,1.411574082996105,False
Mg_K_screen-20251105_090558_M3,8,M3,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 20; K 51,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,15.0,20.0,0.0,0.0,140.0,1.639223458210168,1.6648248668182983,1.5000015008557224,True
Mg_K_screen-20251105_090558_M4,8,M4,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 12; K 17,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,11.0,20.0,0.0,0.0,100.0,7.122961702634417,2.331068141233646,1.563033759137321,False
Mg_K_screen-20251105_090558_N1,8,N1,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 20; K 34,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,15.0,20.0,0.0,0.0,120.0,1.4197025934318281,1.5833331100278125,1.3333349431515962,True
Mg_K_screen-20251105_090558_N2,8,N2,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 8; K 17,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,9.0,20.0,0.0,0.0,100.0,22.140145521656756,2.2847227547655367,1.3616277633475482,False
Mg_K_screen-20251105_090558_N3,8,N3,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 4; K 17,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,7.0,20.0,0.0,0.0,100.0,27.30114711338166,1.9947074102116822,1.498439181040647,False
Mg_K_screen-20251105_090558_N4,8,N4,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 8; K 51,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,9.0,20.0,0.0,0.0,140.0,32.62810437995648,2.129008350420322,1.4666133116436566,False
Mg_K_screen-20251105_090558_O1,8,O1,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 20; K 51,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,15.0,20.0,0.0,0.0,140.0,2.4176312647400375,1.7777794745079507,1.4167198408511856,True
Mg_K_screen-20251105_090558_O2,8,O2,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 4; K 51,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,7.0,20.0,0.0,0.0,140.0,52.57124020854364,2.084276256415949,1.4738352888868373,False
Mg_K_screen-20251105_090558_O3,8,O3,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 4; K 34,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,7.0,20.0,0.0,0.0,120.0,38.14151564713591,2.081534679405987,1.4766388560622399,False
Mg_K_screen-20251105_090558_O4,8,O4,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 8; K 34,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,9.0,20.0,0.0,0.0,120.0,26.736498202257838,2.162077440608717,1.4332995190189777,False
Mg_K_screen-20251105_090558_P1,8,P1,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 4; K 17,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,7.0,20.0,0.0,0.0,100.0,35.942818006237964,2.088428479714165,1.4399684838385987,False
Mg_K_screen-20251105_090558_P2,8,P2,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 4; K 34,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,7.0,20.0,0.0,0.0,120.0,46.24830149131792,2.12036251752588,1.438153915734657,False
Mg_K_screen-20251105_090558_P3,8,P3,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 4; K 51,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,7.0,20.0,0.0,0.0,140.0,44.24601942428313,2.0918362618454034,1.455216353667065,False
Mg_K_screen-20251105_090558_P4,8,P4,GFP-F-G35,Mg_K_screen-20251105_090558,Mg 8; K 17,Sample,,,,,,,,Synergy 2,,35,F,GFP-F-G35,50.0,2.0,2.0,1.0,1.0,3.5,1.0,0.02,2.0,0.3,,1.851,5.0,plamGFP,0.0,40000.0,2000.0,1.0,2025-11-05,15.0,10.0,,,,1.8,,1.8,,,,5.0,9.0,20.0,0.0,0.0,100.0,20.54736601794817,2.2725988248337887,1.3653995501372458,False
